species	pathway	partial_spearman_rho_study_adjusted	partial_spearman_p	partial_spearman_fdr_q	response_effect_vector_spearman_rho	common_effect_studies	response_effect_sign_agreement	concordant_positive	concordant_inverse
species:Veillonella parvula	GLYCOCAT-PWY: glycogen degradation I (bacterial)	0.0024746811732125995	0.9676545277690235	0.9862307465844693	0.10000000000000003	5	1.0	0	0
species:Veillonella parvula	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0.06453847984161813	0.2897680786997409	0.5400758025408534	0.10000000000000003	5	1.0	0	0
species:Veillonella parvula	PWY-5173: superpathway of acetyl-CoA biosynthesis	0.27608064850120345	3.953031575144441e-06	0.0001450727605497699	-0.2	5	0.4	0	0
species:Veillonella parvula	P125-PWY: superpathway of (R,R)-butanediol biosynthesis	0.10729789722415087	0.07785405041115247	0.24497295649752926	-0.30000000000000004	5	0.4	0	0
species:Veillonella parvula	PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	0.3002055338977152	4.758689017862173e-07	2.329292461818621e-05	1.0125574449829841e-18	5	0.4	0	0
species:Veillonella parvula	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	0.03442967505203319	0.5725285830759648	0.7760898316096658	-0.6	5	0.2	0	0
species:Veillonella parvula	PWY-5920: superpathway of heme biosynthesis from glycine	0.27632273661443013	3.873678116491242e-06	0.00014265149318382105	1.0125574449829841e-18	5	0.4	0	0
species:Veillonella parvula	PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	0.09388738103280954	0.12311133223860593	0.3260517476062792	0.30000000000000004	5	0.8	0	0
species:Veillonella parvula	PWY-5675: nitrate reduction V (assimilatory)	0.21861679143672966	0.00028760935813911074	0.0046753684976636265	-0.2	5	0.6	0	0
species:Veillonella parvula	PWY-5189: tetrapyrrole biosynthesis II (from glycine)	0.18221839657451255	0.0026032318786257383	0.024366250383936913	0.3	5	0.2	0	0
species:Veillonella parvula	PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	0.17818688067457722	0.0032467263660948065	0.028660730407227167	0.5	5	0.8	0	0
species:Veillonella parvula	PWY-7560: methylerythritol phosphate pathway II	-0.029311038226467342	0.6309476603068724	0.8135679121620846	0.30000000000000004	5	0.8	0	0
species:Veillonella parvula	PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	0.08986665831114549	0.14006723302081645	0.35146761718676434	-0.7	5	0.0	0	0
species:Veillonella parvula	PWY-7385: 1,3-propanediol biosynthesis (engineered)	0.168543791423304	0.0054077824183193365	0.04155114013359394	0.10000000000000003	5	0.6	0	0
species:Veillonella parvula	PWY-6803: phosphatidylcholine acyl editing	0.23520400364519214	9.266825490470429e-05	0.0019378172405805666	-0.2	5	0.6	0	0
species:Veillonella parvula	PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	0.015998594337572097	0.7931907742025089	0.9052845579412298	0.10000000000000003	5	1.0	0	0
species:Veillonella parvula	PWY-6731: starch degradation III	0.062176216325133066	0.3078207113602848	0.5586548106640524	0.19999999999999998	5	1.0	0	0
species:Veillonella parvula	PWY-4702: phytate degradation I	0.15631344134585798	0.009960114698080788	0.06362166025611318	0.3	5	0.6	0	0
species:Veillonella parvula	PWY-2723: trehalose degradation V	0.0017682180469832662	0.9768853149556379	0.9899840915633831	0.10000000000000003	5	1.0	0	0
species:Veillonella parvula	PWY66-389: phytol degradation	0.20443753626621844	0.0007098688512238931	0.009284890532409098	0.1	5	0.2	0	0
species:Veillonella parvula	PWY-7392: taxadiene biosynthesis (engineered)	0.18692741581554068	0.001999723123695638	0.019990918325499474	0.30000000000000004	5	0.8	0	0
species:Veillonella parvula	PWY-6270: isoprene biosynthesis I	-0.0480552319311085	0.43076247313880495	0.6714761759230552	0.30000000000000004	5	0.8	0	0
species:Veillonella parvula	PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation	0.18356756447657605	0.0024152959588617296	0.023002319742943693	-0.7999999999999999	5	0.4	0	0
species:Veillonella parvula	PWY-5367: petroselinate biosynthesis	0.1033113549554748	0.08962050033409945	0.26771026723515096	0.5	5	0.4	0	0
species:Veillonella parvula	PWY0-42: 2-methylcitrate cycle I	0.16260418401070373	0.007311701002531951	0.05125735244013791	0.5	5	0.6	0	0
species:Veillonella parvula	PWY-5747: 2-methylcitrate cycle II	0.16814588001456682	0.005519820995202477	0.042130118405714116	0.30000000000000004	5	0.4	0	0
species:Veillonella parvula	P122-PWY: heterolactic fermentation	0.3042053152030431	3.2864680001729695e-07	1.6989036727209937e-05	-0.2	5	0.6	0	0
species:Veillonella parvula	PWY-7209: superpathway of pyrimidine ribonucleosides degradation	0.049745754436277566	0.414707065252059	0.6581529412736302	0.5	5	0.6	0	0
species:Veillonella parvula	AST-PWY: L-arginine degradation II (AST pathway)	0.21258153478258135	0.00042553703291476464	0.0063125272970897305	0.30000000000000004	5	0.4	0	0
species:Veillonella parvula	PWY-5656: mannosylglycerate biosynthesis I	0.1462292003160982	0.01599310444394223	0.08802044343600322	0.4	5	0.8	0	0
species:Veillonella parvula	PWY-7046: 4-coumarate degradation (anaerobic)	0.1797922641525059	0.0029749451858958114	0.026836912021597065	0.7999999999999999	5	0.4	0	0
species:Veillonella parvula	ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	0.23027997762729452	0.00013082795829618877	0.0025372262340808797	1.0125574449829841e-18	5	0.4	0	0
species:Veillonella parvula	ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	0.23027997762729452	0.00013082795829618877	0.0025372262340808797	1.0125574449829841e-18	5	0.4	0	0
species:Veillonella parvula	PWY-5005: biotin biosynthesis II	0.14456060051978328	0.01725216461120393	0.09252802698433171	0.6	5	0.4	0	0
species:Veillonella parvula	PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	0.255562093343504	2.0574329990412335e-05	0.0005752027851926289	0.1	5	0.8	0	0
species:Veillonella parvula	PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	0.23282334792065063	0.00010958227452501444	0.002215568381417722	-0.2	5	0.4	0	0
species:Veillonella parvula	HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	0.22568307863522571	0.00017932773357023636	0.0032258018492781018	-0.2	5	0.4	0	0
species:Veillonella parvula	PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate	0.22568307863522571	0.00017932773357023636	0.0032258018492781018	-0.2	5	0.4	0	0
species:Veillonella parvula	PWY-622: starch biosynthesis	-0.040325943070005386	0.5085807568157407	0.7319397530851558	0.3	5	0.8	0	0
species:Veillonella parvula	PWY-5994: palmitate biosynthesis I (animals and fungi)	0.0816658878772257	0.18011017275680333	0.40963114943494533	0.5	5	0.8	0	0
species:Streptococcus sanguinis	PWY-1042: glycolysis IV (plant cytosol)	0.0478026813285915	0.4331914353284622	0.6734423500818142	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6737: starch degradation V	-0.08471847145453613	0.16431737149070802	0.38719725084586754	0.30000000000000004	5	0.2	0	0
species:Streptococcus sanguinis	PWY-5686: UMP biosynthesis	-0.10871340407277844	0.07399002593944194	0.23725196366740106	-1.0125574449829841e-18	5	0.2	0	0
species:Streptococcus sanguinis	PWY-7221: guanosine ribonucleotides de novo biosynthesis	-0.1408035118056922	0.020407642054356866	0.1036294032167539	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-7219: adenosine ribonucleotides de novo biosynthesis	-0.10342398040886991	0.08926956679307939	0.26722874891065945	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6163: chorismate biosynthesis from 3-dehydroquinate	-0.025835041810138487	0.6720010648280292	0.8382676153339599	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	CALVIN-PWY: Calvin-Benson-Bassham cycle	0.07126323539264379	0.24232091624557872	0.48672838882941283	-1.0125574449829841e-18	5	0.2	0	0
species:Streptococcus sanguinis	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	-0.045615372830471256	0.4545553817463028	0.6907491798923102	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	-0.05370734686673687	0.3784891351837631	0.6258351051064855	0.10000000000000003	5	0.2	0	0
species:Streptococcus sanguinis	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	-0.012942497583382086	0.8320411582210157	0.9243999180508725	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-7111: pyruvate fermentation to isobutanol (engineered)	0.0014291951208692288	0.981316224776394	0.9920394671241645	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	VALSYN-PWY: L-valine biosynthesis	-0.012942497583382086	0.8320411582210157	0.9243999180508725	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	ARO-PWY: chorismate biosynthesis I	0.007648600821155216	0.9002609706326477	0.9574275230284605	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	-0.06891865880544858	0.25820458607166336	0.5051406060712064	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	-0.0652295706005981	0.28462352530559304	0.5343294519883632	0.10000000000000003	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6609: adenine and adenosine salvage III	-0.058975816375594424	0.33343460542159314	0.5841666462640958	0.30000000000000004	5	0.2	0	0
species:Streptococcus sanguinis	TRNA-CHARGING-PWY: tRNA charging	-0.07421993169591103	0.22328212726508526	0.46486232449015763	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.0365355236415218	0.5492592524018168	0.7605692424877292	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0.03139317867911834	0.6068780202959482	0.7990160981905486	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.03056128391592097	0.6164459158174309	0.8046870074165492	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-7400: L-arginine biosynthesis IV (archaebacteria)	0.03076725376579343	0.614070861326939	0.8034272258182863	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	COA-PWY-1: coenzyme A biosynthesis II (mammalian)	-0.1344616861264465	0.0268736830078334	0.12430368954038493	0.10000000000000003	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	-0.028553546628665397	0.6398036188763708	0.8186284013480558	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	-0.028553546628665397	0.6398036188763708	0.8186284013480558	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	-0.08896803048790339	0.14409042170643274	0.35722785940078977	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	-0.043623663541865025	0.474511924987016	0.705923492358514	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-3841: folate transformations II	-0.1073398845933691	0.07773712742631127	0.24472884373769266	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6151: S-adenosyl-L-methionine cycle I	-0.02029821930503204	0.7394056143279231	0.8767301757969652	0.30000000000000004	5	0.2	0	0
species:Streptococcus sanguinis	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	-0.05530970475263052	0.3644076294147528	0.6135462254492756	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-5097: L-lysine biosynthesis VI	-0.06601667163014385	0.2788395439089189	0.5279585997947036	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	0.041782357121984956	0.493379126329716	0.7206577406304342	0.10000000000000003	5	0.2	0	0
species:Streptococcus sanguinis	GLUTORN-PWY: L-ornithine biosynthesis	0.0734332928018776	0.22824030243744534	0.4707786819851995	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	PWY-6700: queuosine biosynthesis	-0.14778802702578614	0.014890218665038358	0.08407043812649977	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-5103: L-isoleucine biosynthesis III	0.05565793290948701	0.361391031065225	0.6108458831765393	0.10000000000000003	5	0.2	0	0
species:Streptococcus sanguinis	PWY-5667: CDP-diacylglycerol biosynthesis I	0.0261606597948839	0.6681113260464857	0.8358361915978008	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.026511779747296686	0.6639268595059635	0.833562935912575	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-4242: pantothenate and coenzyme A biosynthesis III	-0.10809273134822345	0.07566469229169309	0.24065683895362366	0.10000000000000003	5	0.2	0	0
species:Streptococcus sanguinis	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	0.12218612182992845	0.04446550067354258	0.17212942816352536	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	COA-PWY: coenzyme A biosynthesis I	-0.1149526652778489	0.058773747375189075	0.20502004324620654	0.10000000000000003	5	0.2	0	0
species:Streptococcus sanguinis	PWY-2942: L-lysine biosynthesis III	-0.06101468862788081	0.31696298393364003	0.5681572065746334	0.10000000000000003	5	0.2	0	0
species:Streptococcus sanguinis	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	-0.07677358682519385	0.20771589907783658	0.44551219729805447	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	-0.06583053025271812	0.28020016513963253	0.529675383078733	0.10000000000000003	5	0.2	0	0
species:Streptococcus sanguinis	HISTSYN-PWY: L-histidine biosynthesis	-0.1219871146681582	0.04481593110540912	0.17302834350338106	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY0-1296: purine ribonucleosides degradation	0.1460459653744133	0.01612732305105195	0.08852108845141404	0.30000000000000004	5	0.4	0	0
species:Streptococcus sanguinis	PWY-6123: inosine-5'-phosphate biosynthesis I	-0.17002996284159577	0.005007157476706333	0.039265077950017956	-0.6	5	0.2	0	1
species:Streptococcus sanguinis	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	-0.006509248100846774	0.9150574759208405	0.9640127070994843	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY66-422: D-galactose degradation V (Leloir pathway)	0.12948517374510382	0.03311222072583161	0.14246847052076025	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	-0.11429745396091429	0.060239224634535994	0.20804187850789183	-0.6	5	0.2	0	1
species:Streptococcus sanguinis	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	0.11856877352645073	0.05120602933467711	0.18817138117049712	-0.2	5	0.4	0	0
species:Streptococcus sanguinis	PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	-0.06049114444681317	0.3211410650859133	0.572476857821156	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	HSERMETANA-PWY: L-methionine biosynthesis III	0.08714696586379236	0.15251275033342157	0.36980189590323	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	PWY-6124: inosine-5'-phosphate biosynthesis II	-0.17359886757736684	0.004151907096127188	0.034204089735957406	-0.7	5	0.2	0	1
species:Streptococcus sanguinis	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.01814059903458615	0.7662557808829265	0.8914194501642161	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	-0.12275222086618184	0.043481210425379155	0.16964762875877337	-0.6	5	0.2	0	1
species:Streptococcus sanguinis	PANTO-PWY: phosphopantothenate biosynthesis I	-0.04474866223769335	0.4631813184532636	0.6973674449429402	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	-0.07626378863904071	0.21075919713135569	0.44954803614123384	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	TRPSYN-PWY: L-tryptophan biosynthesis	0.16822331212777145	0.005497856824621551	0.04201832912160339	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	PWY-3001: superpathway of L-isoleucine biosynthesis I	-0.0398155721122779	0.5139650563233332	0.7357029146719247	0.10000000000000003	5	0.2	0	0
species:Streptococcus sanguinis	PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	-0.12790236160673008	0.03533861493865225	0.14858819640120746	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6168: flavin biosynthesis III (fungi)	-0.05192998827710957	0.3944924173827568	0.640269633587434	-1.0125574449829841e-18	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6936: seleno-amino acid biosynthesis	0.11723684392102869	0.053893245396742645	0.194265571966469	0.30000000000000004	5	0.2	0	0
species:Streptococcus sanguinis	PWY-1861: formaldehyde assimilation II (RuMP Cycle)	0.1311961712851115	0.030840917479280344	0.13620584109326472	0.10000000000000003	5	0.4	0	0
species:Streptococcus sanguinis	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	0.052844568149256047	0.38620732914211164	0.6327662926062789	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	PWY-6317: galactose degradation I (Leloir pathway)	0.15159569078931562	0.012471975246194708	0.07436560941188994	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	PWY-5100: pyruvate fermentation to acetate and lactate II	0.14139765013334266	0.019877551318913892	0.10172629204385344	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	PWY-7199: pyrimidine deoxyribonucleosides salvage	-0.08476828516457559	0.1640685479661253	0.38684730561867675	-0.2	5	0.2	0	0
species:Streptococcus sanguinis	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.003844975763120168	0.9497633640616632	0.9788619723824943	-0.7999999999999999	5	0.2	0	0
species:Streptococcus sanguinis	PWY-5104: L-isoleucine biosynthesis IV	0.17693456136163138	0.003474143118718028	0.030104767878451604	-1.0125574449829841e-18	5	0.4	0	0
species:Streptococcus sanguinis	PWY-6892: thiazole biosynthesis I (E. coli)	0.11258938780678297	0.0642016657738584	0.21662856163633404	-0.6	5	0.2	0	0
species:Streptococcus sanguinis	PWY-6527: stachyose degradation	0.16954308019665007	0.005135364974968399	0.03998984657515966	-1.0125574449829841e-18	5	0.4	0	0
